id,features
3817,"[1.550837755203247, 0.5983978509902954, -0.7867775559425354, -1.3376259803771973, 0.040512848645448685, 1.6523890495300293, -0.4722859263420105, -1.5574322938919067, -0.2511148750782013, -0.11757810413837433]"
3827,"[-0.3302251994609833, 0.6446465253829956, 0.0589943490922451, 0.17771528661251068, -0.8904393315315247, -0.26798588037490845, -0.29157888889312744, -0.27839091420173645, -0.5133903622627258, 0.23635268211364746]"
3837,"[0.7915998697280884, 0.5215765237808228, -0.30354899168014526, -0.4713471233844757, -0.3062118887901306, -0.1129494309425354, 0.3993702530860901, -0.6202081441879272, 0.4380418360233307, -1.0616717338562012]"
3847,"[0.49400201439857483, 0.529812753200531, 0.1375339776277542, -0.567368745803833, -2.5516445636749268, 0.10625740140676498, 1.6391938924789429, 0.5679603815078735, 1.1121536493301392, -1.0053235292434692]"
3857,"[0.5173031687736511, -0.20713528990745544, -0.8506329655647278, 0.26928091049194336, -1.5100833177566528, 0.43555378913879395, 0.962062656879425, -1.0636790990829468, 0.08008427172899246, -0.8442691564559937]"
3867,"[0.16038797795772552, 1.1624724864959717, 0.30624276399612427, -0.17677931487560272, -0.06610144674777985, 0.007812051568180323, 0.8451972007751465, -1.1219559907913208, -1.780388355255127, 3.4425981044769287]"
3877,"[0.5660442113876343, 0.03554898500442505, -0.2338215857744217, -0.3355577886104584, 0.1066373661160469, -0.5763543248176575, -0.31327053904533386, -0.9581665992736816, -0.17452694475650787, -0.4180019199848175]"
3887,"[-0.2922009825706482, 0.17401543259620667, -0.5938708782196045, 0.14113673567771912, -0.3931388258934021, -0.32368239760398865, -0.9579185843467712, -0.3203451633453369, -0.16631464660167694, -0.6355751156806946]"
3897,"[-0.010252809152007103, 1.355472207069397, -0.16190975904464722, 0.08227531611919403, -0.3866245448589325, 0.002958022290840745, -0.271009624004364, -0.3818145990371704, 0.22941312193870544, 0.08466128259897232]"
3917,"[0.6168463826179504, 0.7972345948219299, -0.29657378792762756, -0.7435869574546814, 0.054883845150470734, 0.1570144146680832, 0.8309895396232605, -0.8239794373512268, -0.07844623178243637, -0.965181827545166]"
3927,"[0.4214758574962616, 0.6326557993888855, -0.520479142665863, 0.2770193815231323, -0.42262229323387146, 0.029629463329911232, -0.19723141193389893, -0.446300745010376, -0.4168357253074646, -0.6079508662223816]"
3937,"[0.3076908588409424, 0.42309054732322693, -0.4256986677646637, 0.27649667859077454, -0.31840115785598755, -0.7052780389785767, -0.36887475848197937, -0.5032423734664917, -0.07077391445636749, -0.20530065894126892]"
3947,"[1.0405597686767578, 0.46244528889656067, -0.20726221799850464, 0.22392399609088898, -0.4870128929615021, 0.22052451968193054, 0.1938129961490631, -0.19991162419319153, -1.3756215572357178, -0.8186115622520447]"
8,"[0.7458663582801819, 0.14850212633609772, -0.08727523684501648, -0.6020038723945618, -0.6497718095779419, -0.38757407665252686, -0.38840001821517944, -0.9073446989059448, -0.2779983878135681, -0.6439474821090698]"
18,"[-0.034588608890771866, 0.9219822883605957, -0.5602515339851379, 0.30460241436958313, 0.09392791986465454, -0.2582610845565796, 0.4809412658214569, -0.9382691979408264, 0.22494040429592133, -0.05557246878743172]"
28,"[0.17350295186042786, 1.076445460319519, 0.28707730770111084, 0.8747929334640503, -0.525056779384613, 0.22952918708324432, -0.6726316809654236, -0.30315184593200684, -0.3694968521595001, -0.02091807685792446]"
38,"[-0.04546546936035156, -0.2514585256576538, 0.9849399328231812, 0.5577112436294556, -1.1406261920928955, -0.06468483805656433, -0.2432854324579239, -2.092010498046875, -0.48635798692703247, 1.236182689666748]"
48,"[0.02708190679550171, 0.2857978045940399, -0.0010696554090827703, -0.4275168180465698, -1.0384297370910645, 0.2918655276298523, -0.2996775209903717, -0.8706748485565186, 0.03038095124065876, -0.18697786331176758]"
58,"[0.474022775888443, 1.0624278783798218, -0.39601171016693115, 0.12645487487316132, -0.8323668837547302, -0.024937741458415985, -0.3778928518295288, -0.23751100897789001, 0.5902600288391113, 0.1248013824224472]"
68,"[1.044878363609314, 0.4591517150402069, -0.6874992251396179, 0.044675182551145554, -0.8360543847084045, 0.24982039630413055, -0.7730768322944641, -0.605280339717865, 0.4963403642177582, -0.1522274762392044]"
78,"[1.4773250818252563, 0.5971939563751221, 0.9819905161857605, -0.6862369179725647, -0.9367331266403198, 0.06759089976549149, -0.7210907340049744, -0.3728184103965759, -0.847368597984314, 0.1968102604150772]"
88,"[-0.3153838515281677, 0.6695004105567932, 0.44077977538108826, -0.1790693700313568, -0.3818707764148712, -1.1938384771347046, 0.37417998909950256, -0.5482683181762695, 0.21287617087364197, -0.1679118275642395]"
98,"[0.5099391937255859, 0.18436282873153687, -0.11656232923269272, 0.3228285610675812, -1.2674827575683594, -0.2402947098016739, -0.14548300206661224, -0.25061869621276855, 0.0893680676817894, 0.21132402122020721]"
108,"[-0.4131144881248474, 2.0860328674316406, 0.009440050460398197, -0.6143234968185425, -0.017058810219168663, 0.14937931299209595, 1.7362037897109985, -1.4649872779846191, 0.6574951410293579, 0.598854660987854]"
118,"[0.5694535970687866, 0.47480008006095886, -1.626245141029358, 0.5366650819778442, -0.4186646044254303, -0.09591787308454514, 0.1459556221961975, -0.930242121219635, 0.7215441465377808, 0.18069353699684143]"
128,"[1.190472960472107, 0.7978140115737915, 0.6408908367156982, -1.3890165090560913, -0.21001508831977844, 0.8928001523017883, -1.0848708152770996, -1.546079397201538, -0.1333431601524353, 0.09731267392635345]"
138,"[-1.8332473039627075, 0.9492769837379456, 1.6902763843536377, -0.4362969994544983, -0.6476817727088928, -0.33384281396865845, -1.6139639616012573, 0.37958529591560364, -0.3747453987598419, 0.3093685209751129]"
148,"[1.4087327718734741, 0.8769054412841797, -0.09083119034767151, 0.6066690683364868, 0.0412900447845459, 0.24843305349349976, -0.8938689827919006, -0.5492684245109558, 0.1931592971086502, 1.2536312341690063]"
158,"[0.25105777382850647, 0.33773982524871826, -0.047208886593580246, -0.2181805670261383, -0.24639825522899628, -0.16206730902194977, -0.6602628827095032, -1.0608398914337158, -0.04984655603766441, -0.14084000885486603]"
168,"[0.01116923801600933, 0.03162645176053047, -0.42133641242980957, -0.4158427119255066, -0.6415137648582458, -0.5539118647575378, -0.5249452590942383, -0.9134030342102051, -0.1395999789237976, -0.07689528912305832]"
178,"[1.0128153562545776, 0.8288241624832153, 1.509243130683899, 0.6611436009407043, -0.7539651393890381, 0.007277286145836115, -0.7097012400627136, -0.3396587371826172, 0.7635262608528137, -0.9297918677330017]"
188,"[0.6720271706581116, 0.5725935697555542, -0.01904817298054695, 0.5179846286773682, -0.6665550470352173, -0.678869366645813, 0.4988037347793579, -0.7152003049850464, 0.2580891251564026, -0.7163748741149902]"
198,"[0.4425113797187805, 0.9198588728904724, -0.09380054473876953, 0.10375611484050751, -0.02927079051733017, 0.014775813557207584, 0.18506194651126862, -1.0763492584228516, -0.19260841608047485, 0.2977655231952667]"
208,"[0.19972054660320282, 0.3775733411312103, -0.2723517417907715, 0.07951619476079941, -0.06094948574900627, -0.5209007859230042, -0.07483211159706116, -0.7473204135894775, -0.7225481271743774, 0.2541992962360382]"
218,"[0.2760865092277527, 0.4804055690765381, -0.1870289146900177, -0.7647249698638916, -0.3350866138935089, -1.0967397689819336, -0.9377507567405701, -0.31274092197418213, -0.15703614056110382, 0.4636172354221344]"
228,"[-1.2075923681259155, 0.8441203832626343, 1.580557107925415, -0.3796693682670593, -0.35508042573928833, -0.11904754489660263, 0.4611090123653412, -1.1285126209259033, -0.38900694251060486, 0.02980605699121952]"
238,"[1.1398833990097046, 0.3323763608932495, -0.5177446603775024, -0.7915003299713135, -0.8166950941085815, -0.21643522381782532, -1.0910292863845825, -0.8631944060325623, 1.7549703121185303, -0.5205168724060059]"
248,"[0.3671797811985016, 0.4116757810115814, 0.48328760266304016, -0.40198972821235657, -0.5053465962409973, -0.3423623740673065, -0.4252684414386749, -0.7624626159667969, -0.6639410853385925, -0.23458103835582733]"
258,"[0.13101820647716522, -0.07110311090946198, 0.029255343601107597, -0.11804088950157166, -0.5979052186012268, -0.1115124449133873, -0.5928589105606079, -1.007100224494934, -0.31257152557373047, -0.13145500421524048]"
268,"[0.5747976303100586, 1.0732414722442627, -0.06291832774877548, -0.6183446049690247, -0.0360051654279232, -0.825563371181488, -0.4393160045146942, -0.1297881007194519, 0.12051679939031601, 0.39288330078125]"
278,"[0.5515462160110474, 0.8247685432434082, 0.048364344984292984, -1.3312219381332397, 0.7011829018592834, -1.5123543739318848, -0.8894187211990356, -0.12041538208723068, -0.0339382067322731, -0.08397458493709564]"
288,"[0.43327829241752625, 1.184408187866211, -0.429880291223526, -0.9056466221809387, 0.37896981835365295, 0.6994282007217407, 0.7751346230506897, -1.1946994066238403, -0.06995218247175217, 0.2179279625415802]"
298,"[0.868032693862915, 0.7836782336235046, 0.32790398597717285, 0.20191696286201477, -0.36785900592803955, 0.052086155861616135, -0.9187325239181519, -1.0314993858337402, -0.06535134464502335, 0.10034982115030289]"
308,"[1.0394315719604492, 1.0995591878890991, -0.4532596468925476, 0.42942631244659424, -0.7547796964645386, -0.20652997493743896, -0.00590101070702076, -0.15410080552101135, 0.5802934169769287, 0.4592307209968567]"
318,"[-0.24758145213127136, 1.2789945602416992, -0.5686830878257751, -0.10712765157222748, -0.4787600338459015, -0.12067893147468567, -0.38116469979286194, -0.19046343863010406, -0.03600996360182762, -0.05278491601347923]"
328,"[0.2680484652519226, 0.610236644744873, -0.11861502379179001, -0.1886407434940338, -0.06338685005903244, -0.5652442574501038, 0.46099284291267395, -0.6899861693382263, -0.15957990288734436, -0.6647701263427734]"
338,"[0.03400475159287453, 0.5003529787063599, -0.27640989422798157, 0.15542501211166382, -0.4149024486541748, -0.8642745018005371, -0.043978091329336166, -0.683771550655365, 0.2116108238697052, 0.13725349307060242]"
348,"[0.6446611881256104, 1.2396708726882935, 0.06196500360965729, 0.021090399473905563, 0.25157690048217773, -0.6451135873794556, -0.7024803757667542, -0.11605267226696014, 0.18482600152492523, -0.039326656609773636]"
358,"[0.010529636405408382, 0.6237438321113586, -0.3759915828704834, -0.4274403154850006, -0.2839871346950531, -0.010192603804171085, 0.11335983127355576, -1.2553781270980835, 0.11547880619764328, 0.004833638202399015]"
368,"[-0.3564221262931824, 0.743869960308075, -0.17330901324748993, 0.39303526282310486, -0.4433274567127228, -0.37405574321746826, -0.14102554321289062, -0.7523508071899414, 0.06901061534881592, -0.06037181615829468]"
378,"[0.14479316771030426, 0.4216461181640625, -0.11691685020923615, 0.2830990254878998, -0.8707497715950012, -0.7351081967353821, -0.27210456132888794, -0.4272625148296356, 0.004639760125428438, 0.4911850690841675]"
388,"[0.6638889908790588, 0.8924058079719543, -0.6911760568618774, -0.5832793712615967, -0.37963491678237915, -0.36457115411758423, -0.35099172592163086, 0.13739538192749023, 0.08642619848251343, -0.3830607533454895]"
398,"[0.2282792329788208, 0.9502690434455872, -0.20624755322933197, -0.06815147399902344, -0.5841407775878906, -0.0312906950712204, -0.4279090464115143, -0.325573593378067, -0.30839210748672485, -0.15904556214809418]"
408,"[-0.011711164377629757, 0.47588911652565, 0.08150453865528107, -1.0533442497253418, -1.3631709814071655, 0.043255288153886795, 0.8402825593948364, -1.0127393007278442, 0.49082449078559875, -0.13604044914245605]"
418,"[2.164367437362671, 0.2868063151836395, -0.4294253885746002, 0.5924314260482788, 0.12631110846996307, -1.0835092067718506, 0.4839775264263153, -1.381852149963379, 1.024219036102295, -0.7994533777236938]"
428,"[-0.11646036803722382, 1.2357171773910522, -0.10198450088500977, -0.30490440130233765, -0.33980536460876465, 0.0249190516769886, 0.02882557548582554, -0.6227816343307495, -0.061590682715177536, 0.29129600524902344]"
438,"[0.17506784200668335, 0.3173115849494934, -0.29854780435562134, -0.3539799153804779, -0.7922512888908386, -0.23771849274635315, 0.24940909445285797, -0.8351794481277466, 0.1337544322013855, 0.02578890323638916]"
448,"[0.9131314754486084, 1.0103461742401123, -0.32301998138427734, 0.10369047522544861, -0.18982771039009094, -0.23817142844200134, -0.3080456852912903, -0.27683785557746887, -0.2748449742794037, 0.30561622977256775]"
458,"[0.38215070962905884, 0.5753452777862549, -0.45256879925727844, 0.22782549262046814, -0.9725850820541382, -0.17703838646411896, -0.02476467378437519, -0.664081335067749, 0.9578125476837158, -0.4990614950656891]"
468,"[0.362078994512558, 0.6976348757743835, -0.15689171850681305, 0.37793055176734924, -0.43754833936691284, -0.07630553096532822, -0.380469411611557, -0.6603633165359497, -0.11466178297996521, 0.13460811972618103]"
478,"[0.07179513573646545, 0.37798765301704407, -0.022552451118826866, -0.7061122059822083, -0.42863062024116516, -0.9091445803642273, -0.03485950455069542, -0.427131325006485, -0.4037579894065857, 0.31097641587257385]"
488,"[0.8122507929801941, 0.4616283178329468, -1.148827075958252, -0.6485936641693115, -0.4987357556819916, 0.7125082015991211, 0.14938026666641235, -1.196532130241394, 0.5480663180351257, -0.1910121887922287]"
498,"[0.28881165385246277, 0.48797807097435, -0.9667733311653137, -0.2892906963825226, -0.5252280831336975, -0.9883223176002502, 0.26130229234695435, -0.4244590997695923, -0.36968979239463806, 1.4095792770385742]"
508,"[-0.22423581779003143, 0.9816377758979797, -0.29587864875793457, -0.14296260476112366, -0.7783939838409424, -0.14020617306232452, -0.6177176833152771, -0.25474026799201965, 0.3375074565410614, 0.2079504281282425]"
518,"[0.4632572829723358, 0.6086600422859192, 0.1725977510213852, 0.10230416804552078, -0.2770427167415619, -0.3434590697288513, 0.013279845006763935, -1.0221037864685059, 0.10404703766107559, 0.5840896964073181]"
528,"[0.6136149764060974, 0.47989970445632935, 0.27870723605155945, -0.23402516543865204, -0.5994258522987366, -0.841665506362915, 0.17741304636001587, -0.35925620794296265, -0.4292926788330078, 0.2070532590150833]"
538,"[0.7918848991394043, 1.2032933235168457, -0.5310917496681213, 0.10148204863071442, 0.045375049114227295, -0.00686773331835866, -0.4709136188030243, -0.33931487798690796, 0.4820125699043274, -0.07677994668483734]"
548,"[0.029617100954055786, 0.19237683713436127, -0.11931363493204117, -0.12678954005241394, -0.3991938829421997, -0.62212073802948, -0.1688830554485321, -0.8309265971183777, -0.4388080835342407, 0.20419691503047943]"
558,"[0.233305424451828, 0.2351972460746765, 0.30498021841049194, -0.29697996377944946, -0.6278776526451111, -0.1262321025133133, -0.7500016093254089, -0.8585540056228638, -0.09195355325937271, 0.021276066079735756]"
568,"[1.180834174156189, 0.8958268165588379, -0.28089582920074463, 0.5134511590003967, 0.002526846481487155, -0.4955407977104187, -1.1302958726882935, -0.4865732192993164, 0.9599162936210632, -0.3409193754196167]"
578,"[0.5251303911209106, 1.4090397357940674, -0.27705296874046326, 0.08730924874544144, -0.001347901183180511, -0.05771838501095772, 0.0042118774726986885, -0.20759931206703186, 0.0929424911737442, -0.03728001192212105]"
588,"[-0.35967981815338135, 0.8892221450805664, 0.19147762656211853, -0.03763359785079956, -0.4835575520992279, 0.22732996940612793, -0.5966228246688843, -0.551144540309906, -0.274642676115036, -0.6181515455245972]"
598,"[0.5006678700447083, 0.7355377078056335, 0.14034302532672882, -0.3775719702243805, -0.4125819802284241, -0.5550603270530701, 0.09071845561265945, -1.487044095993042, 0.0017284569330513477, -0.3728100061416626]"
608,"[0.46443313360214233, 1.5145694017410278, 0.030672751367092133, -0.35032957792282104, -0.3442477881908417, 0.23946404457092285, -0.022370703518390656, -0.10874973237514496, -0.30377528071403503, 0.04463230073451996]"
618,"[2.256815195083618, -0.3394086956977844, -1.726816177368164, 0.507850706577301, 0.29489436745643616, -1.6040853261947632, -1.036059021949768, -1.1146715879440308, 0.4496070146560669, -0.6547304391860962]"
628,"[-0.0851936861872673, 0.9179598093032837, -0.41910457611083984, -0.29835814237594604, -0.6271941661834717, -0.39533042907714844, -0.25499361753463745, -0.24583041667938232, 0.14022578299045563, -0.19044671952724457]"
