id,features
2739,"[0.6955150365829468, 0.12460394203662872, -0.11948269605636597, -0.7674883008003235, 0.2409641146659851, -0.054876282811164856, 0.8049772381782532, -0.024023979902267456, -1.2212978601455688, -0.3205648362636566]"
2749,"[0.018795235082507133, 0.786058247089386, 0.0348099023103714, -0.3139967620372772, -0.2806427776813507, 0.26222220063209534, 0.04409867152571678, -0.032708629965782166, -0.8764914870262146, 0.45522570610046387]"
2759,"[0.2919383943080902, 1.3447526693344116, -0.09877388179302216, -0.6553966403007507, -0.5742223858833313, -0.3290640115737915, 0.22004953026771545, 0.2619701325893402, -0.4170806109905243, 0.10836943984031677]"
2769,"[0.7998336553573608, 0.877018928527832, -0.7273515462875366, -0.6075574159622192, 0.09232374280691147, -0.29739904403686523, 0.07672059535980225, 0.19471630454063416, -0.6217085123062134, 0.9456078410148621]"
2779,"[0.504136860370636, 0.5830413103103638, 0.03817671164870262, -0.5409855842590332, 0.03479919582605362, -0.7823066711425781, 0.5021930932998657, -0.05018429830670357, -0.7828798890113831, 0.2608964443206787]"
2789,"[-0.16750961542129517, 0.4377150237560272, 0.090059794485569, -0.19631020724773407, 1.0352565050125122, -0.0635802373290062, 0.21727418899536133, -0.13657565414905548, -0.8183755278587341, 0.7759485244750977]"
2799,"[0.01237895805388689, 0.44622451066970825, 0.12264592200517654, -0.528597891330719, 0.7659692764282227, -0.06530104577541351, 0.6680458188056946, -0.1677475869655609, -0.10393679887056351, -0.13888993859291077]"
2809,"[1.6030164957046509, 0.3320610821247101, -0.7748018503189087, -2.2643840312957764, 1.1449823379516602, -0.557659387588501, 0.16046923398971558, -0.5081206560134888, 0.9132343530654907, 1.6092519760131836]"
2819,"[0.39600512385368347, 0.3732750415802002, -0.021118223667144775, -0.5974653363227844, -0.026845688000321388, -0.4091026186943054, -0.24126622080802917, 0.25548845529556274, -1.182180643081665, 0.4438515901565552]"
2829,"[-0.06038029491901398, 1.1344079971313477, 0.260272353887558, -0.7245112061500549, -0.9462054371833801, -0.10486496984958649, 0.4644117057323456, 0.34351345896720886, 0.016541559249162674, 0.31591764092445374]"
2839,"[-0.7163683176040649, 1.5596226453781128, -0.41083529591560364, 0.7213842272758484, -0.3656199872493744, 0.26902785897254944, -0.4348166882991791, 0.5939754247665405, -2.1482059955596924, -0.4354829490184784]"
2849,"[-0.9099005460739136, 0.5735193490982056, -0.2194691300392151, -0.7933933138847351, -0.1933327317237854, -1.101587176322937, -0.02072504721581936, 0.5483585596084595, -0.40761300921440125, 0.24752193689346313]"
2859,"[0.7636974453926086, 0.8814378976821899, 0.46398234367370605, -0.3896580934524536, -0.36606067419052124, 0.15749089419841766, 0.27604854106903076, 0.5797421336174011, -0.8930183053016663, 0.3436495363712311]"
2869,"[0.7597501277923584, 0.7678230404853821, -0.28573042154312134, -0.12580695748329163, -0.19663561880588531, -0.2488698959350586, 0.296215295791626, -0.0259451474994421, -1.2412511110305786, -0.38601237535476685]"
2879,"[0.26229023933410645, 1.0302482843399048, 0.4778192937374115, -0.4634378254413605, -0.16716082394123077, -0.2997440993785858, -0.14154313504695892, 0.221002459526062, -0.7130282521247864, -0.11577679216861725]"
2889,"[-0.1267988532781601, 0.09417370706796646, 0.11119376868009567, -0.9086305499076843, -0.25317639112472534, 0.1952666938304901, -0.41151857376098633, -0.3614194095134735, -0.9103440642356873, 0.2817409932613373]"
2899,"[0.03907160460948944, 0.6216915845870972, -0.3370536267757416, -0.10595687478780746, 0.3130566477775574, -0.3666010797023773, -0.014165129512548447, 0.15603823959827423, -1.4230364561080933, 0.2838115990161896]"
2909,"[0.09647530317306519, 0.2929166853427887, 0.3372986316680908, -0.5235362648963928, 0.007946407422423363, -0.14115172624588013, 0.2855982184410095, 0.38662248849868774, -0.8949431777000427, 0.3504464626312256]"
2919,"[0.7895706295967102, 1.0102081298828125, -0.23727767169475555, -0.2674053907394409, -0.3390640914440155, -0.09903822839260101, -0.20119470357894897, 0.15815632045269012, -1.108534336090088, 0.46363213658332825]"
2929,"[0.36473211646080017, 0.44133448600769043, -0.36515191197395325, -0.2521030604839325, 0.19306044280529022, 0.2941221296787262, 0.010808181948959827, 0.5187842845916748, -1.6580559015274048, -0.5251080989837646]"
2939,"[0.13262920081615448, 0.7579120993614197, -0.050065841525793076, 0.2500031590461731, 0.167681023478508, -0.10423090308904648, -0.03887178748846054, -0.5917605757713318, -1.5642507076263428, 0.5436655282974243]"
2949,"[-0.03988943621516228, 0.4632714092731476, 0.2875329256057739, -0.3292984664440155, -0.027843113988637924, -0.6234225630760193, -0.3390578031539917, 0.19782647490501404, -1.094096302986145, 0.5473136305809021]"
2959,"[0.07705912739038467, 0.33186566829681396, 0.633880078792572, -0.8900058269500732, 0.14066600799560547, 0.7687732577323914, 0.22721518576145172, 0.8428552746772766, -0.8407024145126343, 0.24126876890659332]"
2969,"[1.0831577777862549, 0.3845939040184021, -0.5640102624893188, -0.6978952288627625, 0.38594403862953186, 0.18883396685123444, -0.2181151658296585, 0.24396637082099915, -1.145747423171997, 0.8434678912162781]"
2979,"[-0.3573271632194519, 0.42043089866638184, -0.41777876019477844, -1.0068378448486328, 1.383765459060669, 0.12146749347448349, -0.15852056443691254, -0.003606035839766264, -0.5348747968673706, -0.07027227431535721]"
2989,"[-0.3491285443305969, 0.1655285358428955, -0.1595098227262497, -0.5751866102218628, 0.4009741246700287, -0.7532453536987305, -0.3825540542602539, 0.04868679493665695, -1.0811668634414673, 0.18777644634246826]"
2999,"[0.854654848575592, 0.32523849606513977, -0.6722620725631714, -1.0459563732147217, -0.5637419819831848, -0.31329527497291565, 0.22616155445575714, 0.4254368245601654, -1.0414680242538452, 0.5296061635017395]"
3019,"[0.2859625518321991, 0.7505739331245422, 0.021292582154273987, -0.18542669713497162, 0.3248434066772461, 0.3199872374534607, 0.48566728830337524, 0.5945643186569214, -1.2406443357467651, 0.21510343253612518]"
3029,"[0.09637509286403656, 0.7502455115318298, -0.2500382959842682, -0.2931423783302307, -0.20832586288452148, -0.5527722239494324, -0.08839467912912369, -0.13547267019748688, -0.9668281078338623, 0.3349325358867645]"
3039,"[-0.07377889752388, 0.27640753984451294, 0.18280068039894104, -0.7137271165847778, 0.06032942980527878, -0.6218767166137695, 0.2112971544265747, 0.33196571469306946, -0.874777615070343, 0.30859145522117615]"
3049,"[-0.33533933758735657, 1.2113173007965088, 0.09438872337341309, -0.20100557804107666, -1.0035102367401123, -0.9341144561767578, -0.002536281943321228, -0.26912423968315125, -0.6869075298309326, -0.07280328124761581]"
3069,"[-0.28425249457359314, 1.0397415161132812, -0.0541071854531765, -0.7370960116386414, -1.0702987909317017, 0.056748248636722565, 0.5544679164886475, 0.3676294982433319, -0.6874624490737915, -0.08197855949401855]"
3079,"[0.5715315341949463, 0.5508232712745667, 0.0947546735405922, -0.5038964152336121, 0.03794271871447563, 0.26313015818595886, -0.04757519066333771, 0.17339211702346802, -1.4773420095443726, -0.946649432182312]"
3089,"[0.2501436769962311, 1.04868483543396, 0.14066082239151, -0.21795156598091125, -0.7157396674156189, 0.1227768063545227, 0.1764187514781952, 0.6100449562072754, -1.1933239698410034, 0.25856924057006836]"
3099,"[0.9008647203445435, 1.060095191001892, 0.03187490254640579, -0.09891118109226227, 0.35433778166770935, -0.2298210710287094, 0.45975372195243835, -0.11828643828630447, -0.8458450436592102, 0.34905919432640076]"
3109,"[0.4812091290950775, 0.8020572662353516, -0.579729437828064, -0.994805097579956, 0.4538741409778595, -0.8718546032905579, -0.2575627565383911, 0.16342684626579285, -0.5278237462043762, 0.24830931425094604]"
3119,"[-0.23218423128128052, 0.50465327501297, 0.5359573364257812, -0.24204958975315094, 0.5009922385215759, -0.017592523247003555, 0.2811239957809448, 0.2841742932796478, -0.5401870608329773, 0.4351586103439331]"
3129,"[-0.13075096905231476, 0.7064512968063354, -0.10589443147182465, -0.541548490524292, -0.29304325580596924, 0.277580201625824, 0.21086382865905762, 0.8440929651260376, -0.8457663059234619, 0.4732242822647095]"
3139,"[0.8768876791000366, 1.2717384099960327, -0.2557247579097748, -0.6231232285499573, -0.4501376152038574, -0.6617414951324463, 0.7742331624031067, -0.1390659511089325, -0.39353588223457336, -0.2759858965873718]"
3149,"[0.5204446911811829, 0.2750123143196106, -1.1589797735214233, -0.752894401550293, 0.28786996006965637, 0.6692770719528198, 0.9840461611747742, -2.344269275665283, -0.5287359356880188, 1.2456210851669312]"
3159,"[-0.19841404259204865, 0.19432617723941803, 0.30326464772224426, -0.5843150019645691, -0.33957886695861816, -0.25461241602897644, 0.16723395884037018, 0.3387196660041809, -1.209932804107666, -0.5191113948822021]"
3169,"[0.16710884869098663, 0.4676784873008728, -0.10003180801868439, -0.4750535786151886, 0.04118488356471062, -0.14086972177028656, 0.09494703263044357, 0.2940327525138855, -0.944730818271637, 0.6310083866119385]"
3179,"[0.5504164695739746, 0.14154894649982452, -0.18805503845214844, -1.0142524242401123, 0.04298406466841698, 0.26508793234825134, -0.31615692377090454, 0.16221827268600464, -0.8921274542808533, 0.2050323188304901]"
3189,"[-0.23456454277038574, 0.6720086336135864, -0.3338814079761505, -0.45838919281959534, -1.0151281356811523, -0.2409735769033432, 0.3886003792285919, -0.15661972761154175, -1.0182856321334839, 0.1100475862622261]"
3199,"[0.888158917427063, 1.0275787115097046, -0.33800071477890015, -0.2934512197971344, -0.31878963112831116, -0.1804610937833786, -0.23338381946086884, -0.33387887477874756, -0.9805831909179688, -0.010549183003604412]"
3209,"[-0.0037418196443468332, -0.016811098903417587, 0.028649549931287766, -0.13235612213611603, -0.014985461719334126, -0.0871722623705864, 0.04032279923558235, 0.09990426898002625, -0.16584128141403198, -0.045409344136714935]"
3219,"[0.1979265809059143, 0.4305144250392914, -0.28978610038757324, -0.8257312774658203, 0.3107922673225403, -0.13189959526062012, 0.04577234387397766, -0.2769118845462799, -0.7151228785514832, 0.5458944439888]"
3229,"[0.20940141379833221, 0.3773670196533203, 0.278833270072937, -0.64863520860672, -0.18612928688526154, -0.15192914009094238, 0.2491178810596466, 0.06589959561824799, -0.9208868741989136, 0.19209207594394684]"
3239,"[0.7568119168281555, 0.7728071808815002, 0.19946277141571045, -1.1078230142593384, 1.1152758598327637, 0.21551653742790222, -0.3799395263195038, -0.20502234995365143, -0.11049807816743851, 0.2360139936208725]"
3249,"[0.16183897852897644, 0.31696122884750366, -0.1587717980146408, -0.7057691812515259, 0.538637101650238, 0.021613748744130135, 0.5824633240699768, -0.7147678732872009, -0.812875509262085, 0.3007355332374573]"
3259,"[-0.2509855628013611, 0.06663106381893158, -0.38536641001701355, -1.0518239736557007, 0.002572016790509224, -0.3246658146381378, 0.0844237208366394, -0.12196040898561478, -0.7671180963516235, -0.0082741379737854]"
3269,"[-0.09336564689874649, 0.4796445667743683, -0.14628121256828308, -0.75374835729599, -0.09779760986566544, -0.056656114757061005, 0.2687227427959442, -0.4660058319568634, -0.7564109563827515, 0.0013831680407747626]"
3289,"[-0.07270187884569168, 1.4570260047912598, -0.1882181316614151, 0.23203814029693604, -0.3053504526615143, -0.29214516282081604, -0.749811589717865, 0.5302059650421143, -1.4614362716674805, 0.046579375863075256]"
3299,"[0.0023801755160093307, 0.5380507111549377, -0.21090975403785706, -0.4402789771556854, 0.12708362936973572, 0.18115800619125366, -0.3700881898403168, -0.5297532081604004, -0.8665897250175476, -0.31216320395469666]"
3309,"[2.1617541313171387, 1.4378141164779663, 0.41358402371406555, -0.800644040107727, -0.7400209307670593, 1.136743426322937, -0.18836499750614166, 0.19186845421791077, -0.12956875562667847, 0.7249318957328796]"
3319,"[0.26260703802108765, -0.17248623073101044, -1.30036461353302, 0.6510089039802551, 1.416013479232788, -0.12570950388908386, 0.19607645273208618, 0.7650197744369507, -2.4305708408355713, -0.4966168701648712]"
3329,"[0.8334066271781921, 0.6545464992523193, 0.27538248896598816, -0.42227527499198914, 0.04640588164329529, 0.9496052861213684, 1.3482320308685303, 0.4889828562736511, -0.696126401424408, 0.7644177675247192]"
3339,"[-0.3857041001319885, 0.23433418571949005, -0.10528074949979782, -0.6581120491027832, 0.009631965309381485, 0.06434419751167297, -0.915648341178894, 0.7953599691390991, -1.2570761442184448, 0.29406359791755676]"
3349,"[-0.12795184552669525, 1.4563130140304565, 0.13709157705307007, -0.11870044469833374, -1.1470627784729004, -0.26115885376930237, 0.7117612957954407, 0.06638860702514648, -0.7552524209022522, -0.36466264724731445]"
3359,"[0.5523995161056519, 0.6185104846954346, -0.11416253447532654, -0.3464365303516388, -0.25276312232017517, -0.43057987093925476, 0.4346511662006378, 0.3116091191768646, -1.2218749523162842, 0.18396112322807312]"
3379,"[0.8247713446617126, 0.5484540462493896, -0.2394345998764038, -0.3918081223964691, -0.21406938135623932, -0.2669808566570282, 0.27404969930648804, 0.08931642770767212, -0.9193310141563416, 1.2744054794311523]"
3389,"[-0.8239243626594543, 0.7217419147491455, -0.2680267095565796, -0.6362344622612, 0.326582670211792, -0.2381296306848526, 0.06341570615768433, -0.007660320494323969, -0.3504166305065155, 0.5513467192649841]"
3399,"[0.10656462609767914, 1.1890900135040283, 0.24564649164676666, -0.781134307384491, 0.5122851133346558, -0.5848719477653503, 0.3102535903453827, 0.34028056263923645, -0.25682640075683594, -0.47946688532829285]"
3409,"[-0.1446029394865036, 0.825859785079956, 0.275060772895813, -0.8059766888618469, 0.18282561004161835, -0.15622687339782715, 0.2770504355430603, -0.343296080827713, -0.4475976228713989, 0.08738204091787338]"
3419,"[-0.2692996859550476, 0.9477902054786682, -0.20066536962985992, 1.0743821859359741, -0.7702785730361938, -0.283669650554657, -1.6455761194229126, 0.9126026034355164, -1.7941898107528687, 0.9844167828559875]"
3429,"[0.6305796504020691, 0.8748582005500793, 0.10235606133937836, -0.5915606021881104, -0.2752396762371063, 0.009489260613918304, 0.13991206884384155, 0.6008915305137634, -1.0768119096755981, 0.029756441712379456]"
3439,"[-0.5646640658378601, 0.9344213008880615, 0.5562114715576172, -0.4231919050216675, -0.020284468308091164, -0.011618876829743385, 0.2420022189617157, -0.16576367616653442, -0.19422505795955658, -0.6221098303794861]"
3449,"[0.05279388278722763, 0.1803487241268158, -0.9013134241104126, -0.3391156792640686, 1.0428998470306396, -0.28764528036117554, -0.5974909067153931, 0.4710484445095062, -1.7644152641296387, -0.5537619590759277]"
3459,"[0.7214919924736023, 0.6091637015342712, 0.17618346214294434, 0.689716100692749, 0.8784686923027039, -0.07712160050868988, -0.35782966017723083, -0.19106078147888184, -1.8041611909866333, -0.3598073422908783]"
3469,"[0.40938183665275574, 0.3741101920604706, 0.23448854684829712, -0.4836127460002899, -0.631057858467102, -0.09988370537757874, 0.18623685836791992, -0.10109435766935349, -1.2626947164535522, 0.44282418489456177]"
3479,"[0.1421741545200348, 0.4269544184207916, 0.14427421987056732, -0.7127708196640015, 0.04959859326481819, -0.2838183641433716, -0.4087603688240051, 0.002441655844449997, -1.0335102081298828, -0.1530141979455948]"
3489,"[-0.2083592563867569, 0.229205921292305, 0.16330406069755554, -0.9692046046257019, 0.11229037493467331, -0.36534732580184937, -0.1355721652507782, -0.03376324474811554, -0.6163641810417175, -0.630794882774353]"
3499,"[0.4581891596317291, 0.3758208453655243, 0.10298008471727371, -0.5468990802764893, 0.4252856373786926, -0.3551015257835388, 0.725001335144043, -0.038207583129405975, -0.9123140573501587, 0.6564885973930359]"
3509,"[-0.22908934950828552, 0.7130276560783386, -0.4576402008533478, -0.01432941947132349, 0.2540227472782135, 0.5724956393241882, -0.22888201475143433, -0.018341025337576866, -1.5248467922210693, -0.3242688775062561]"
3519,"[-0.2116381824016571, 0.4101475775241852, 0.14564113318920135, -0.29480984807014465, 0.738982617855072, -0.21385684609413147, -0.3852023780345917, -0.09825022518634796, -1.0823352336883545, 0.521854817867279]"
3529,"[0.06805843114852905, 0.8302010297775269, -0.37627843022346497, -0.5318328142166138, 0.15336647629737854, -0.24082647264003754, 0.2780096232891083, 0.07253824174404144, -0.7961107492446899, 0.610068678855896]"
