id,features
4827,"[-0.18575094640254974, 0.9317601919174194, 0.7260778546333313, -1.334863543510437, -0.22567905485630035, -0.5421114563941956, -0.0017788438126444817, 0.564904510974884, -1.938485026359558, 0.13179102540016174]"
4837,"[-0.5720049738883972, 0.5732394456863403, 1.625949740409851, -1.2303268909454346, 0.4247933328151703, -0.415605366230011, 0.6832915544509888, -0.12756042182445526, -2.047227621078491, 0.8271305561065674]"
4847,"[0.15007129311561584, 1.1699944734573364, 0.9002746343612671, -1.0460761785507202, -0.4274321496486664, -0.7769063115119934, 0.37278082966804504, 1.0156131982803345, -1.556938648223877, 0.5027567148208618]"
4857,"[0.23807542026042938, 0.22911515831947327, 0.23873554170131683, -1.713187575340271, -1.625286340713501, 0.8692457675933838, -0.4180135726928711, 0.05021078139543533, -1.5612982511520386, 1.3051022291183472]"
4867,"[-0.1483972817659378, 1.0942500829696655, 0.7275710701942444, -1.8712785243988037, -0.0850699245929718, -0.1996646225452423, 0.34809282422065735, 0.615199863910675, -1.9833552837371826, 0.4240199327468872]"
4877,"[-0.4780471920967102, 0.32462233304977417, 0.09140715003013611, -1.1295922994613647, 0.1551416516304016, -0.33681854605674744, 0.14603601396083832, 1.2015070915222168, -2.7419168949127197, -0.49058401584625244]"
4887,"[-0.27046772837638855, 0.49856430292129517, 0.6681167483329773, -2.0227975845336914, -0.48030367493629456, -0.44086122512817383, 0.6744061708450317, 0.8892239332199097, -1.5249550342559814, 0.481171190738678]"
4897,"[-0.6200170516967773, 0.7888779044151306, 0.7659139037132263, -1.6185656785964966, 0.00946221686899662, -0.7362700700759888, 0.2020150125026703, -0.296750545501709, -1.9053983688354492, 0.5659199357032776]"
4907,"[0.13581398129463196, 0.976102352142334, -0.34500887989997864, -1.8483444452285767, -0.761997401714325, -0.17103058099746704, -0.4806481897830963, -0.46570611000061035, -1.9635089635849, -0.18979674577713013]"
4917,"[0.11463475227355957, 1.5593260526657104, 0.5958148241043091, -1.3913536071777344, -0.766659140586853, -0.08468016982078552, 0.42027872800827026, 0.48150938749313354, -1.4755815267562866, 0.22899256646633148]"
4927,"[-0.01892179250717163, 1.5347563028335571, 0.44376909732818604, -2.189276933670044, -0.16583102941513062, -0.13762156665325165, 0.16021016240119934, -0.2637808322906494, -1.8831026554107666, 0.3171573281288147]"
4937,"[0.7301713228225708, 1.159049153327942, 0.5621706247329712, -1.5271369218826294, -0.1762102097272873, -0.17732687294483185, 0.14420023560523987, 0.5170214772224426, -2.1416614055633545, 0.2442537099123001]"
4947,"[0.2117220163345337, 1.5011404752731323, 0.8632000684738159, -1.1078835725784302, 0.035130780190229416, 0.008340472355484962, 0.31160885095596313, -0.06367941945791245, -2.193586587905884, 0.5851484537124634]"
4957,"[0.09089318662881851, 0.953749418258667, 0.6023852825164795, -1.4590908288955688, -0.27631881833076477, -0.13141396641731262, 0.28030142188072205, 0.5256213545799255, -2.011913299560547, 0.3239225149154663]"
4967,"[-0.0547831691801548, 1.1966074705123901, -0.38296404480934143, -2.0914297103881836, -0.07174039632081985, -0.17360390722751617, 0.2348889410495758, 1.104817271232605, -1.9271942377090454, 0.6303879022598267]"
4977,"[-0.06072030961513519, 0.6136663556098938, 0.4514821171760559, -1.0551313161849976, 0.31149500608444214, -0.22571280598640442, 0.32197219133377075, 1.231793999671936, -2.2337613105773926, 0.8599335551261902]"
4987,"[-0.5326554179191589, 0.6346015930175781, 1.3858803510665894, -2.056579351425171, -0.6193576455116272, 0.011225016787648201, 0.7328667640686035, 0.588331937789917, -1.2150630950927734, 1.1890355348587036]"
4997,"[-1.7224047183990479, 0.755006730556488, -0.6136242747306824, -1.4541727304458618, -0.17122536897659302, -0.6845042109489441, -0.09436734765768051, 1.4051865339279175, -2.0764856338500977, 0.9836323857307434]"
5007,"[-0.7499437928199768, 1.145963430404663, 0.8917809724807739, -1.7779250144958496, -0.042299460619688034, 0.5695735216140747, 0.23805435001850128, 0.26138877868652344, -2.672250747680664, 0.12671586871147156]"
5017,"[0.5868319869041443, 0.8652756214141846, 0.35659894347190857, -1.456116795539856, -0.4208994209766388, -0.13121704757213593, 0.7726057171821594, 0.6842470765113831, -1.9541085958480835, 0.9311527609825134]"
5027,"[-0.5851636528968811, 1.480066180229187, -0.03566468507051468, -1.6150704622268677, -1.2946195602416992, -0.6394751667976379, -0.6055256128311157, 0.30890387296676636, -2.3251986503601074, 0.31662851572036743]"
5037,"[0.12141405791044235, 0.9067738652229309, 0.5735876560211182, -1.5823379755020142, -0.45439663529396057, -0.29866304993629456, 0.4525938034057617, -0.1445833444595337, -2.192909002304077, 0.5135132670402527]"
5047,"[0.779863715171814, 1.077176570892334, 0.27160605788230896, -1.0630236864089966, -0.6624447703361511, -0.1210872009396553, 0.09828495234251022, 0.37724435329437256, -2.2392690181732178, 0.9112910032272339]"
5057,"[0.46226081252098083, 0.8972437977790833, 0.01500332448631525, -1.2147631645202637, -0.540341317653656, -0.3623497486114502, 0.36795273423194885, 0.865583062171936, -1.5056507587432861, 0.7510893940925598]"
5067,"[0.20290741324424744, 1.5226713418960571, 0.32666918635368347, -1.736156702041626, -1.2320903539657593, 0.01648528128862381, -0.5226590633392334, -0.5329902768135071, -1.661094307899475, 1.1582967042922974]"
5077,"[0.11243891716003418, 1.2464889287948608, 0.7299004197120667, -0.0923071801662445, -0.03488541767001152, -0.7214478254318237, 0.35900869965553284, 0.446946918964386, -2.1515934467315674, 0.8769747614860535]"
5087,"[0.6819272637367249, 0.3047240674495697, 0.6819523572921753, -1.6972609758377075, -0.15811514854431152, -0.6546249985694885, 0.13905513286590576, -0.6991280913352966, -2.20279860496521, 0.18985238671302795]"
5097,"[0.3329015374183655, 0.9100269079208374, 0.4056292176246643, -1.6291790008544922, -0.3538043797016144, -0.00859600119292736, 0.6838099956512451, 0.11343573033809662, -2.1543478965759277, 0.6911954879760742]"
5107,"[0.5332015156745911, 0.7424548864364624, 0.5179510712623596, -1.2494139671325684, -0.7380295395851135, 0.19679981470108032, 0.27092909812927246, 0.6523137092590332, -1.7056444883346558, 0.20226524770259857]"
5117,"[-0.3513968884944916, 0.11288828402757645, -1.1837565898895264, -2.6364591121673584, -0.48217839002609253, -0.5398424863815308, 0.522528350353241, 1.2873958349227905, -1.597722053527832, -0.2026512175798416]"
5127,"[0.4815343916416168, 0.48341214656829834, 0.16619229316711426, -1.6653627157211304, -0.34031733870506287, -0.33249807357788086, 0.1826692372560501, 1.293699860572815, -1.5658164024353027, 1.0572385787963867]"
5137,"[-0.6184682846069336, 1.2887084484100342, 1.3298457860946655, -2.9591617584228516, 0.6147521734237671, -0.05316072702407837, 0.45785027742385864, 0.7768148183822632, -1.4879555702209473, 0.10930061340332031]"
5147,"[1.1543865203857422, 0.633553683757782, -0.4171585440635681, -1.369415044784546, 0.5631563067436218, 1.0004563331604004, -0.19374801218509674, 0.1178598403930664, -1.928333044052124, 1.8993456363677979]"
5157,"[0.7718149423599243, 1.4007014036178589, 0.34821224212646484, -1.244401216506958, 0.5074567198753357, -0.0870371088385582, -0.10081910341978073, 0.27555665373802185, -2.149780511856079, 0.3731537163257599]"
5167,"[0.05907493829727173, 1.5310319662094116, 0.4872782826423645, -1.718384027481079, 0.4617384970188141, 0.16267897188663483, -0.13610528409481049, 0.9071787595748901, -2.1648683547973633, 0.400301069021225]"
5177,"[0.054677654057741165, 1.3552402257919312, 0.524053692817688, -1.7620385885238647, -0.6820125579833984, -1.6568500995635986, 0.538473904132843, -0.3743468225002289, -1.3329187631607056, 0.2032570242881775]"
5187,"[-0.25214245915412903, 0.6207475066184998, 0.8382006883621216, -1.283064603805542, -0.6963260769844055, -0.5493921637535095, -0.9211134910583496, 1.461210012435913, -1.870514988899231, 0.7196445465087891]"
5197,"[0.6149562001228333, 1.030997395515442, 0.2241078019142151, -2.777743339538574, -0.6361444592475891, -1.0435612201690674, -0.3878587782382965, -0.19444455206394196, -1.5676331520080566, 0.031086383387446404]"
5207,"[0.8578306436538696, 0.35169628262519836, 0.5130622982978821, -0.4051133394241333, -0.506814181804657, -1.2438088655471802, 1.4069302082061768, 0.5808910131454468, -2.161501884460449, 1.2807035446166992]"
5217,"[-0.03566259518265724, 0.524497389793396, 0.9764683842658997, -1.20818030834198, 0.026166846975684166, -0.5670098066329956, -0.027967724949121475, 0.6235244870185852, -2.0057194232940674, 0.6479496359825134]"
5227,"[-1.0956511497497559, 0.6365760564804077, 1.5212435722351074, -1.221357822418213, 0.4551498293876648, -0.009640158154070377, 0.6456184983253479, -1.56092369556427, -1.8765277862548828, -0.2781878411769867]"
5237,"[-1.372788906097412, 0.21700383722782135, 1.2523233890533447, -1.0748422145843506, -1.0285582542419434, -0.49896278977394104, -0.0382167212665081, 0.43105825781822205, -2.1090359687805176, 0.0243133082985878]"
5247,"[-0.714181125164032, 1.197709083557129, 0.7152993679046631, -0.9403974413871765, 0.503916323184967, 0.4539317786693573, -0.3445160388946533, 1.6995134353637695, -2.0904598236083984, 0.4596773087978363]"
5257,"[0.21393193304538727, 1.564780592918396, 0.0653119906783104, -0.6251755952835083, -0.3532240390777588, -0.6274764537811279, -0.16394923627376556, 0.7552281022071838, -2.398007392883301, 0.02733437530696392]"
5267,"[0.2749170958995819, 1.1654558181762695, 0.9889049530029297, -1.5515179634094238, 0.13454727828502655, -0.49472901225090027, 0.37854281067848206, 0.4265083074569702, -1.6398100852966309, 0.503261923789978]"
5277,"[-0.10388926416635513, 0.5828258395195007, 0.19897465407848358, -1.2811167240142822, -0.5496968626976013, -0.6742804646492004, 0.4642985165119171, 0.21434207260608673, -2.0309133529663086, 0.5008683204650879]"
5287,"[-0.2590118646621704, 0.6033938527107239, 0.5903322696685791, -1.8712143898010254, 0.05450952425599098, -0.6408364176750183, 0.6361509561538696, 0.30901944637298584, -1.9631427526474, 0.9365983605384827]"
5297,"[-0.12827374041080475, 0.5124245882034302, -1.2482097148895264, -2.5277626514434814, -1.47304105758667, 0.4093005955219269, 1.2839584350585938, -2.47575044631958, -0.8273293972015381, 2.1839404106140137]"
5307,"[-0.5087715983390808, 0.733797013759613, 1.3661142587661743, -1.3327014446258545, 0.33839496970176697, -1.0895534753799438, 0.47028037905693054, 1.1292188167572021, -2.219773530960083, 0.6725319623947144]"
5317,"[0.3866580128669739, 0.9713300466537476, 0.4872223138809204, -1.6970226764678955, 0.1768871396780014, -0.38045352697372437, 0.37566161155700684, 0.11193839460611343, -2.3939366340637207, 0.2311103343963623]"
5327,"[0.15624219179153442, 0.5331683158874512, 1.0060372352600098, -1.5808442831039429, -0.36176547408103943, -0.6048904657363892, 0.6476799249649048, 0.2267957627773285, -2.3285679817199707, 1.3327221870422363]"
5337,"[0.2000795602798462, 1.1532173156738281, 0.8049975037574768, -2.2048068046569824, -0.29073891043663025, -0.5124009847640991, -0.05003879964351654, -0.2814685106277466, -2.1677286624908447, 0.5613824129104614]"
5347,"[-0.186486154794693, 0.11805407702922821, 0.6383520364761353, -2.0735416412353516, -0.02703559398651123, -0.3914027512073517, 0.7877458930015564, 0.5408357977867126, -1.8107397556304932, 0.9050459861755371]"
5357,"[0.35755014419555664, 0.8551413416862488, 0.4721607565879822, -2.46559739112854, -1.1395450830459595, 0.25627022981643677, 1.5207241773605347, 0.31937116384506226, -1.355891466140747, 0.28909942507743835]"
5367,"[0.09489535540342331, 0.43133366107940674, 0.7982197999954224, -1.0563687086105347, -0.4120562672615051, -0.13855400681495667, 0.29637855291366577, 0.9062581658363342, -1.8315659761428833, 1.02037513256073]"
5377,"[-0.6234994530677795, 1.031661868095398, -0.13014645874500275, -2.1164515018463135, 0.4805678725242615, 0.22705401480197906, 0.28876355290412903, 0.040534038096666336, -1.5790143013000488, 1.4829155206680298]"
5387,"[0.30335333943367004, 1.1436363458633423, 1.0436125993728638, -1.4779821634292603, -0.6095892190933228, 0.025918295606970787, 0.380405068397522, 0.2792956233024597, -1.700291633605957, 0.826429545879364]"
5397,"[-0.4516921639442444, 0.40303531289100647, 0.442390501499176, -1.4177213907241821, 0.23998479545116425, -0.08480359613895416, 0.36563122272491455, 1.0405762195587158, -2.042267084121704, 0.9369474053382874]"
5407,"[0.4451633095741272, 1.4979876279830933, 1.206928014755249, -1.635385274887085, 0.2977590262889862, -2.0233030319213867, 0.7750030159950256, 1.0771656036376953, -1.637735366821289, 1.005170226097107]"
5417,"[0.0017247296636924148, 0.33675193786621094, 1.1799345016479492, -1.0185370445251465, 0.20203538239002228, -0.824449896812439, 0.3851650357246399, -0.43101125955581665, -2.030174732208252, 0.11733081191778183]"
5427,"[0.10840276628732681, 1.2355945110321045, 0.6955844759941101, -1.6659331321716309, 0.6040278673171997, -0.8529249429702759, 0.2705717384815216, 0.6206070184707642, -2.2151851654052734, 0.7910908460617065]"
5437,"[0.3093906342983246, 0.5387572646141052, 0.35084402561187744, -1.6400477886199951, 0.15973150730133057, -0.6961581707000732, 0.07510560750961304, 0.4476776719093323, -1.8939582109451294, 0.7381801605224609]"
5447,"[0.6040955781936646, 1.1050968170166016, 0.13191361725330353, -1.8882921934127808, -0.5123742818832397, -1.0267118215560913, 0.14175714552402496, 0.05498542636632919, -2.1143343448638916, -0.4274296164512634]"
5457,"[-0.07505223900079727, 0.6516140699386597, 1.0507164001464844, -1.478850245475769, -0.14498429000377655, -0.030050048604607582, 0.23165370523929596, 1.15467369556427, -1.8080182075500488, 0.564041793346405]"
5467,"[0.7325721383094788, 0.12715360522270203, -0.2399240881204605, -1.6815747022628784, -0.21449749171733856, 1.1552081108093262, 1.519212245941162, -0.47805479168891907, -2.623361349105835, 0.5188454985618591]"
5477,"[-0.2147119790315628, 1.2115623950958252, 0.5482166409492493, -1.3673546314239502, 0.0577956847846508, -0.8293022513389587, 0.7811689376831055, -0.18896563351154327, -1.680878758430481, 0.5012623071670532]"
5487,"[-0.543379545211792, 1.407045602798462, 0.8590124249458313, -2.4454634189605713, -0.7357218265533447, -1.0334585905075073, 0.5220822691917419, -0.4601856470108032, -1.8084629774093628, 0.06322959810495377]"
5497,"[-0.7127681970596313, 0.6548107862472534, 0.630395233631134, -2.111034393310547, -0.3498777747154236, -0.08863648027181625, 0.44075024127960205, 0.7132782340049744, -2.105365514755249, 0.603172242641449]"
5507,"[-0.08817282319068909, 0.835547685623169, 0.8366719484329224, -1.9511162042617798, -1.0778329372406006, -0.5261515974998474, 0.361539751291275, -0.6140279173851013, -1.7275276184082031, 0.7336546778678894]"
5517,"[0.5697454810142517, 0.8525493741035461, 0.5189887881278992, -0.7529064416885376, -0.6074286103248596, -0.17108379304409027, 0.3569815158843994, 0.9563388824462891, -2.0459070205688477, 0.517011821269989]"
5527,"[0.7865819931030273, -0.7267690300941467, -0.40759196877479553, -3.0919768810272217, -1.301676869392395, 0.8783361911773682, -0.6698344945907593, -0.9350876808166504, -1.3211724758148193, 0.7520245313644409]"
5537,"[0.48783040046691895, 1.2638717889785767, 0.3849825859069824, -0.25840461254119873, -0.024867013096809387, -0.07674530893564224, -0.1485113948583603, 0.5295917391777039, -2.1290111541748047, 1.0711379051208496]"
5547,"[0.053967706859111786, 0.02122548222541809, 0.6659582257270813, -1.9099920988082886, -0.10376754403114319, 0.2887038588523865, 0.807083010673523, 0.33058860898017883, -2.1057827472686768, 0.4554639458656311]"
5557,"[0.3500358462333679, 1.031727910041809, 0.7076574563980103, -1.205146312713623, 0.20062395930290222, -0.5141212940216064, 0.6457141041755676, 0.8579761385917664, -2.090575695037842, 0.9233854413032532]"
5567,"[0.0688137635588646, 0.8420515656471252, 0.4143572747707367, -1.4747905731201172, -0.2291795015335083, -0.4052045941352844, -0.04072975367307663, 0.08186334371566772, -2.074240207672119, 0.11653254181146622]"
5577,"[0.8262234926223755, 0.739693284034729, 0.5552243590354919, -1.7617145776748657, -0.9004647135734558, 0.5647751092910767, 0.15931454300880432, -0.124101422727108, -2.1357343196868896, 0.07193505764007568]"
5587,"[0.49874424934387207, 0.6629904508590698, 0.9156672954559326, -2.319552183151245, 0.4217069447040558, -0.4168629050254822, -0.10003995895385742, 0.6796849370002747, -1.9238241910934448, 0.4901600182056427]"
5597,"[0.2760200798511505, 0.5546225905418396, -0.14605264365673065, -2.38596510887146, 1.6614611148834229, 1.0791373252868652, 2.353121280670166, 0.5804754495620728, -0.9463929533958435, 0.8460366725921631]"
5607,"[-0.2669985294342041, 0.7122944593429565, 0.4995480477809906, -1.8288676738739014, -0.5652034282684326, -0.3562886416912079, 0.47099390625953674, 0.24238221347332, -1.8874294757843018, 0.42025190591812134]"
